kind,a,b,def
road,7426,12963,DirtPath
road,7429,12950,DirtPath
road,7464,7465,AncientAsphaltHighway
road,7465,13184,AncientAsphaltHighway
road,7486,7487,DirtRoad
road,7486,13304,DirtRoad
road,7487,7489,DirtRoad
road,7489,13322,DirtRoad
road,7540,7541,DirtRoad
road,7542,13659,DirtRoad
road,7624,7626,AncientAsphaltHighway
road,7626,7627,AncientAsphaltHighway
road,7626,14163,AncientAsphaltHighway
road,7627,14132,AncientAsphaltHighway
road,7646,7651,AncientAsphaltHighway
road,7646,14307,AncientAsphaltHighway
road,7649,7650,AncientAsphaltHighway
road,7650,7651,AncientAsphaltHighway
road,7719,14727,DirtPath
road,7722,14739,DirtRoad
road,7778,7779,StoneRoad
road,7778,7780,StoneRoad
road,7780,15087,StoneRoad
road,7830,7831,AncientAsphaltHighway
road,7830,15374,AncientAsphaltHighway
road,7831,15380,AncientAsphaltHighway
road,7858,7859,DirtPath
road,7858,15542,DirtPath
road,7859,7861,DirtPath
road,7861,15554,DirtPath
road,8002,8003,AncientAsphaltHighway
road,8002,16400,AncientAsphaltHighway
road,8003,8005,AncientAsphaltHighway
road,8005,16418,AncientAsphaltHighway
road,8007,8008,AncientAsphaltHighway
road,8007,16436,AncientAsphaltHighway
road,8008,8009,AncientAsphaltHighway
road,8080,16887,DirtRoad
road,8082,16899,StoneRoad
road,8085,16904,StoneRoad
road,8090,8091,DirtRoad
road,8090,8094,DirtRoad
road,8091,16940,DirtRoad
road,8144,8146,StoneRoad
road,8144,17277,StoneRoad
road,8146,8147,StoneRoad
road,8272,18039,DirtPath
road,8457,19155,StoneRoad
road,8464,19178,DirtRoad
road,8498,8499,DirtRoad
road,8498,8503,DirtRoad
road,8499,19388,DirtRoad
road,8503,19412,DirtRoad
road,8517,8519,DirtPath
road,8517,19515,DirtPath
road,8518,8519,DirtPath
road,8518,19521,DirtPath
road,8543,19652,DirtRoad
road,8642,8643,DirtPath
road,8732,8737,AncientAsphaltHighway
road,8732,20799,AncientAsphaltHighway
road,8734,8735,AncientAsphaltHighway
road,8734,8736,AncientAsphaltHighway
road,8736,8737,AncientAsphaltHighway
road,8834,8839,StoneRoad
road,8834,21435,StoneRoad
road,8839,21428,StoneRoad
road,8846,8847,AncientAsphaltHighway
road,8863,21572,DirtPath
road,8930,8931,DirtRoad
road,8930,12179,DirtPath
road,8931,8934,DirtRoad
